ciudad_origen,ciudad_destino,fecha_salida,fecha_llegada,duracion,tipo_tren,clase,precio,tarifa,fecha_captura,mes_salida,dia_semana,hora_salida,hora_captura,dias_anticipacion,temporada,duracion_minutos
MADRID,SEVILLA,2019-04-18 17:00:00,2019-04-18 19:38:00,2.63,AVE,Turista,76.3,Flexible,2019-04-11 22:52:40,4,Jueves,17,22,6,Primavera,158.0
MADRID,SEVILLA,2019-04-18 07:00:00,2019-04-18 09:32:00,2.53,AVE,Preferente,128.5,Flexible,2019-04-11 22:52:40,4,Jueves,7,22,6,Primavera,152.0
MADRID,SEVILLA,2019-04-18 19:00:00,2019-04-18 21:38:00,2.63,AVE,Preferente,69.4,Promo,2019-04-11 22:52:40,4,Jueves,19,22,6,Primavera,158.0
MADRID,SEVILLA,2019-04-18 08:00:00,2019-04-18 10:32:00,2.53,AVE,Turista,76.3,Flexible,2019-04-11 22:52:40,4,Jueves,8,22,6,Primavera,152.0
MADRID,SEVILLA,2019-04-18 09:00:00,2019-04-18 11:38:00,2.63,AVE,Turista,76.3,Flexible,2019-04-11 22:52:40,4,Jueves,9,22,6,Primavera,158.0
MADRID,SEVILLA,2019-04-18 09:45:00,2019-04-18 12:27:00,2.7,INTERCITY,Turista,62.2,Flexible,2019-04-11 22:52:40,4,Jueves,9,22,6,Primavera,162.0
MADRID,SEVILLA,2019-04-18 10:00:00,2019-04-18 12:32:00,2.53,AVE,Turista Plus,91.5,Flexible,2019-04-11 22:52:40,4,Jueves,10,22,6,Primavera,152.0
MADRID,SEVILLA,2019-04-18 11:00:00,2019-04-18 13:32:00,2.53,AVE,Turista,76.3,Flexible,2019-04-11 22:52:40,4,Jueves,11,22,6,Primavera,152.0
MADRID,SEVILLA,2019-04-18 11:05:00,2019-04-18 13:41:00,2.6,ALVIA,Preferente,61.2,Promo,2019-04-11 22:52:40,4,Jueves,11,22,6,Primavera,156.0
MADRID,SEVILLA,2019-04-18 20:35:00,2019-04-18 23:15:00,2.67,AVE,Turista Plus,72.3,Promo,2019-04-11 22:52:40,4,Jueves,20,22,6,Primavera,160.0
MADRID,SEVILLA,2019-04-18 13:10:00,2019-04-18 20:51:00,7.68,MD,Turista,34.35,Promo,2019-04-11 22:52:40,4,Jueves,13,22,6,Primavera,461.0
MADRID,SEVILLA,2019-04-18 16:00:00,2019-04-18 18:30:00,2.5,AVE,Preferente,128.5,Flexible,2019-04-11 22:52:40,4,Jueves,16,22,6,Primavera,150.0
MADRID,SEVILLA,2019-04-18 18:00:00,2019-04-18 20:32:00,2.53,AVE,Turista,76.3,Flexible,2019-04-11 22:52:40,4,Jueves,18,22,6,Primavera,152.0
MADRID,SEVILLA,2019-04-18 21:25:00,2019-04-19 00:10:00,2.75,AV City,Turista Plus,58.95,Promo,2019-04-11 22:52:40,4,Jueves,21,22,6,Primavera,165.0
MADRID,SEVILLA,2019-05-18 11:00:00,2019-05-18 13:32:00,2.53,AVE,Turista,60.3,Promo,2019-04-11 22:52:48,5,Sábado,11,22,36,Primavera,152.0
MADRID,SEVILLA,2019-05-18 07:00:00,2019-05-18 09:55:00,2.92,AV City,Turista,49.15,Promo,2019-04-11 22:52:48,5,Sábado,7,22,36,Primavera,175.0
MADRID,SEVILLA,2019-05-18 17:00:00,2019-05-18 19:38:00,2.63,AVE,Preferente,61.45,Promo,2019-04-11 22:52:48,5,Sábado,17,22,36,Primavera,158.0
MADRID,SEVILLA,2019-05-18 08:00:00,2019-05-18 10:32:00,2.53,AVE,Turista,76.3,Flexible,2019-04-11 22:52:48,5,Sábado,8,22,36,Primavera,152.0
MADRID,SEVILLA,2019-05-18 09:00:00,2019-05-18 11:38:00,2.63,AVE,Turista,76.3,Flexible,2019-04-11 22:52:48,5,Sábado,9,22,36,Primavera,158.0
MADRID,SEVILLA,2019-05-18 09:45:00,2019-05-18 12:27:00,2.7,INTERCITY,Turista,62.2,Flexible,2019-04-11 22:52:48,5,Sábado,9,22,36,Primavera,162.0
MADRID,SEVILLA,2019-05-18 20:35:00,2019-05-18 23:15:00,2.67,AVE,Turista,53.4,Promo,2019-04-11 22:52:48,5,Sábado,20,22,36,Primavera,160.0
MADRID,SEVILLA,2019-05-18 10:00:00,2019-05-18 12:32:00,2.53,AVE,Turista,76.3,Flexible,2019-04-11 22:52:48,5,Sábado,10,22,36,Primavera,152.0
MADRID,SEVILLA,2019-05-18 12:00:00,2019-05-18 14:32:00,2.53,AVE,Turista,60.3,Promo,2019-04-11 22:52:48,5,Sábado,12,22,36,Primavera,152.0
MADRID,SEVILLA,2019-05-18 19:00:00,2019-05-18 21:38:00,2.63,AVE,Turista,76.3,Flexible,2019-04-11 22:52:48,5,Sábado,19,22,36,Primavera,158.0
MADRID,SEVILLA,2019-05-18 21:25:00,2019-05-19 00:10:00,2.75,AV City,Turista,49.15,Promo,2019-04-11 22:52:48,5,Sábado,21,22,36,Primavera,165.0
MADRID,SEVILLA,2019-05-18 14:00:00,2019-05-18 16:32:00,2.53,AVE,Turista,60.3,Promo,2019-04-11 22:52:48,5,Sábado,14,22,36,Primavera,152.0
MADRID,SEVILLA,2019-05-18 16:00:00,2019-05-18 18:30:00,2.5,AVE,Preferente,69.35,Promo,2019-04-11 22:52:48,5,Sábado,16,22,36,Primavera,150.0
MADRID,SEVILLA,2019-05-18 18:00:00,2019-05-18 20:32:00,2.53,AVE,Preferente,61.45,Promo,2019-04-11 22:52:48,5,Sábado,18,22,36,Primavera,152.0
MADRID,SEVILLA,2019-04-19 08:00:00,2019-04-19 10:32:00,2.53,AVE,Turista,60.3,Promo,2019-04-11 22:52:56,4,Viernes,8,22,7,Primavera,152.0
MADRID,SEVILLA,2019-04-19 07:00:00,2019-04-19 09:55:00,2.92,AV City,Turista,49.15,Promo,2019-04-11 22:52:56,4,Viernes,7,22,7,Primavera,175.0
MADRID,SEVILLA,2019-04-19 17:00:00,2019-04-19 19:38:00,2.63,AVE,Turista,53.4,Promo,2019-04-11 22:52:56,4,Viernes,17,22,7,Primavera,158.0
MADRID,SEVILLA,2019-04-19 13:10:00,2019-04-19 20:51:00,7.68,MD,Turista,34.35,Promo,2019-04-11 22:52:56,4,Viernes,13,22,7,Primavera,461.0
MADRID,SEVILLA,2019-04-19 09:00:00,2019-04-19 11:38:00,2.63,AVE,Turista,60.3,Promo,2019-04-11 22:52:56,4,Viernes,9,22,7,Primavera,158.0
MADRID,SEVILLA,2019-04-19 12:00:00,2019-04-19 14:32:00,2.53,AVE,Preferente,69.4,Promo,2019-04-11 22:52:56,4,Viernes,12,22,7,Primavera,152.0
MADRID,SEVILLA,2019-04-19 09:45:00,2019-04-19 12:27:00,2.7,INTERCITY,Turista,62.2,Flexible,2019-04-11 22:52:56,4,Viernes,9,22,7,Primavera,162.0
MADRID,SEVILLA,2019-04-19 11:00:00,2019-04-19 13:32:00,2.53,AVE,Turista,60.3,Promo,2019-04-11 22:52:56,4,Viernes,11,22,7,Primavera,152.0
MADRID,SEVILLA,2019-04-19 16:00:00,2019-04-19 18:30:00,2.5,AVE,Turista,53.4,Promo,2019-04-11 22:52:56,4,Viernes,16,22,7,Primavera,150.0
MADRID,SEVILLA,2019-04-19 20:35:00,2019-04-19 23:15:00,2.67,AVE,Turista,47.3,Promo,2019-04-11 22:52:56,4,Viernes,20,22,7,Primavera,160.0
MADRID,SEVILLA,2019-04-19 13:00:00,2019-04-19 15:40:00,2.67,AVE,Turista,53.4,Promo,2019-04-11 22:52:56,4,Viernes,13,22,7,Primavera,160.0
MADRID,SEVILLA,2019-04-19 21:25:00,2019-04-20 00:10:00,2.75,AV City,Turista,49.15,Promo,2019-04-11 22:52:56,4,Viernes,21,22,7,Primavera,165.0
MADRID,SEVILLA,2019-04-19 14:00:00,2019-04-19 16:32:00,2.53,AVE,Turista,53.4,Promo,2019-04-11 22:52:56,4,Viernes,14,22,7,Primavera,152.0
MADRID,SEVILLA,2019-04-19 18:00:00,2019-04-19 20:32:00,2.53,AVE,Turista,53.4,Promo,2019-04-11 22:52:56,4,Viernes,18,22,7,Primavera,152.0
MADRID,SEVILLA,2019-04-19 19:00:00,2019-04-19 21:38:00,2.63,AVE,Turista,53.4,Promo,2019-04-11 22:52:56,4,Viernes,19,22,7,Primavera,158.0
MADRID,SEVILLA,2019-05-19 07:00:00,2019-05-19 09:55:00,2.92,AV City,Turista,43.55,Promo,2019-04-11 22:53:04,5,Domingo,7,22,37,Primavera,175.0
MADRID,SEVILLA,2019-05-19 16:00:00,2019-05-19 18:30:00,2.5,AVE,Preferente,69.4,Promo,2019-04-11 22:53:04,5,Domingo,16,22,37,Primavera,150.0
MADRID,SEVILLA,2019-05-19 21:25:00,2019-05-20 00:10:00,2.75,AV City,Turista,49.15,Promo,2019-04-11 22:53:04,5,Domingo,21,22,37,Primavera,165.0
MADRID,SEVILLA,2019-05-19 09:00:00,2019-05-19 11:38:00,2.63,AVE,Turista,76.3,Flexible,2019-04-11 22:53:04,5,Domingo,9,22,37,Primavera,158.0
MADRID,SEVILLA,2019-05-19 20:35:00,2019-05-19 23:15:00,2.67,AVE,Turista,60.3,Promo,2019-04-11 22:53:04,5,Domingo,20,22,37,Primavera,160.0
MADRID,SEVILLA,2019-05-19 11:00:00,2019-05-19 13:32:00,2.53,AVE,Turista,60.3,Promo,2019-04-11 22:53:04,5,Domingo,11,22,37,Primavera,152.0
MADRID,SEVILLA,2019-05-19 15:00:00,2019-05-19 17:21:00,2.35,AVE,Turista,76.3,Flexible,2019-04-11 22:53:04,5,Domingo,15,22,37,Primavera,141.0
MADRID,SEVILLA,2019-05-19 12:00:00,2019-05-19 14:32:00,2.53,AVE,Turista,53.4,Promo,2019-04-11 22:53:04,5,Domingo,12,22,37,Primavera,152.0
MADRID,SEVILLA,2019-05-19 13:00:00,2019-05-19 15:40:00,2.67,AVE,Turista,53.4,Promo,2019-04-11 22:53:04,5,Domingo,13,22,37,Primavera,160.0
MADRID,SEVILLA,2019-05-19 16:30:00,2019-05-19 18:51:00,2.35,AVE,Preferente,69.4,Promo,2019-04-11 22:53:04,5,Domingo,16,22,37,Primavera,141.0
MADRID,SEVILLA,2019-05-19 14:00:00,2019-05-19 16:32:00,2.53,AVE,Turista,53.4,Promo,2019-04-11 22:53:04,5,Domingo,14,22,37,Primavera,152.0
MADRID,SEVILLA,2019-05-19 19:30:00,2019-05-19 22:05:00,2.58,AVE,Preferente,69.4,Promo,2019-04-11 22:53:04,5,Domingo,19,22,37,Primavera,155.0
MADRID,SEVILLA,2019-05-19 18:00:00,2019-05-19 20:32:00,2.53,AVE,Turista,76.3,Flexible,2019-04-11 22:53:04,5,Domingo,18,22,37,Primavera,152.0
MADRID,SEVILLA,2019-05-19 19:00:00,2019-05-19 21:38:00,2.63,AVE,Preferente,69.4,Promo,2019-04-11 22:53:04,5,Domingo,19,22,37,Primavera,158.0
MADRID,SEVILLA,2019-05-19 17:00:00,2019-05-19 19:38:00,2.63,AVE,Preferente,69.4,Promo,2019-04-11 22:53:04,5,Domingo,17,22,37,Primavera,158.0
MADRID,SEVILLA,2019-05-19 20:00:00,2019-05-19 22:21:00,2.35,AVE,Turista Plus,64.05,Promo,2019-04-11 22:53:04,5,Domingo,20,22,37,Primavera,141.0
MADRID,SEVILLA,2019-04-20 11:05:00,2019-04-20 13:41:00,2.6,ALVIA,Preferente,52.45,Promo,2019-04-11 22:53:12,4,Sábado,11,22,8,Primavera,156.0
MADRID,SEVILLA,2019-04-20 07:00:00,2019-04-20 09:55:00,2.92,AV City,Turista,49.15,Promo,2019-04-11 22:53:12,4,Sábado,7,22,8,Primavera,175.0
MADRID,SEVILLA,2019-04-20 13:10:00,2019-04-20 20:51:00,7.68,MD,Turista,34.35,Promo,2019-04-11 22:53:12,4,Sábado,13,22,8,Primavera,461.0
MADRID,SEVILLA,2019-04-20 08:00:00,2019-04-20 10:32:00,2.53,AVE,Turista,47.3,Promo,2019-04-11 22:53:12,4,Sábado,8,22,8,Primavera,152.0
MADRID,SEVILLA,2019-04-20 14:00:00,2019-04-20 16:32:00,2.53,AVE,Turista,60.3,Promo,2019-04-11 22:53:12,4,Sábado,14,22,8,Primavera,152.0
MADRID,SEVILLA,2019-04-20 09:00:00,2019-04-20 11:38:00,2.63,AVE,Turista,53.4,Promo,2019-04-11 22:53:12,4,Sábado,9,22,8,Primavera,158.0
MADRID,SEVILLA,2019-04-20 09:45:00,2019-04-20 12:27:00,2.7,INTERCITY,Turista,62.2,Flexible,2019-04-11 22:53:12,4,Sábado,9,22,8,Primavera,162.0
MADRID,SEVILLA,2019-04-20 18:35:00,2019-04-20 21:08:00,2.55,ALVIA,Turista,67.2,Flexible,2019-04-11 22:53:12,4,Sábado,18,22,8,Primavera,153.0
MADRID,SEVILLA,2019-04-20 10:00:00,2019-04-20 12:32:00,2.53,AVE,Turista,53.4,Promo,2019-04-11 22:53:12,4,Sábado,10,22,8,Primavera,152.0
MADRID,SEVILLA,2019-04-20 19:00:00,2019-04-20 21:38:00,2.63,AVE,Turista,60.3,Promo,2019-04-11 22:53:12,4,Sábado,19,22,8,Primavera,158.0
MADRID,SEVILLA,2019-04-20 11:00:00,2019-04-20 13:32:00,2.53,AVE,Turista,60.3,Promo,2019-04-11 22:53:12,4,Sábado,11,22,8,Primavera,152.0
MADRID,SEVILLA,2019-04-20 16:00:00,2019-04-20 18:30:00,2.5,AVE,Preferente,61.45,Promo,2019-04-11 22:53:12,4,Sábado,16,22,8,Primavera,150.0
MADRID,SEVILLA,2019-04-20 17:00:00,2019-04-20 19:38:00,2.63,AVE,Turista,60.3,Promo,2019-04-11 22:53:12,4,Sábado,17,22,8,Primavera,158.0
MADRID,SEVILLA,2019-04-20 18:00:00,2019-04-20 20:32:00,2.53,AVE,Turista,60.3,Promo,2019-04-11 22:53:12,4,Sábado,18,22,8,Primavera,152.0
MADRID,SEVILLA,2019-04-20 20:35:00,2019-04-20 23:15:00,2.67,AVE,Turista,53.4,Promo,2019-04-11 22:53:12,4,Sábado,20,22,8,Primavera,160.0
MADRID,SEVILLA,2019-04-20 21:25:00,2019-04-21 00:10:00,2.75,AV City,Turista,43.55,Promo,2019-04-11 22:53:12,4,Sábado,21,22,8,Primavera,165.0
MADRID,SEVILLA,2019-05-20 16:00:00,2019-05-20 18:30:00,2.5,AVE,Turista,47.3,Promo,2019-04-11 22:53:20,5,Lunes,16,22,38,Primavera,150.0
MADRID,SEVILLA,2019-05-20 06:20:00,2019-05-20 09:16:00,2.93,AV City,Turista,43.55,Promo,2019-04-11 22:53:20,5,Lunes,6,22,38,Primavera,176.0
MADRID,SEVILLA,2019-05-20 07:00:00,2019-05-20 09:32:00,2.53,AVE,Turista,60.3,Promo,2019-04-11 22:53:20,5,Lunes,7,22,38,Primavera,152.0
MADRID,SEVILLA,2019-05-20 14:00:00,2019-05-20 16:32:00,2.53,AVE,Turista,47.3,Promo,2019-04-11 22:53:20,5,Lunes,14,22,38,Primavera,152.0
MADRID,SEVILLA,2019-05-20 07:30:00,2019-05-20 09:51:00,2.35,AVE,Turista,60.3,Promo,2019-04-11 22:53:20,5,Lunes,7,22,38,Primavera,141.0
MADRID,SEVILLA,2019-05-20 15:00:00,2019-05-20 17:21:00,2.35,AVE,Turista,47.3,Promo,2019-04-11 22:53:20,5,Lunes,15,22,38,Primavera,141.0
MADRID,SEVILLA,2019-05-20 08:00:00,2019-05-20 10:32:00,2.53,AVE,Turista,60.3,Promo,2019-04-11 22:53:20,5,Lunes,8,22,38,Primavera,152.0
MADRID,SEVILLA,2019-05-20 18:35:00,2019-05-20 21:08:00,2.55,ALVIA,Turista,67.2,Flexible,2019-04-11 22:53:20,5,Lunes,18,22,38,Primavera,153.0
MADRID,SEVILLA,2019-05-20 09:00:00,2019-05-20 11:38:00,2.63,AVE,Preferente,69.4,Promo,2019-04-11 22:53:20,5,Lunes,9,22,38,Primavera,158.0
MADRID,SEVILLA,2019-05-20 13:00:00,2019-05-20 15:40:00,2.67,AVE,Turista,47.3,Promo,2019-04-11 22:53:20,5,Lunes,13,22,38,Primavera,160.0
MADRID,SEVILLA,2019-05-20 09:45:00,2019-05-20 12:27:00,2.7,INTERCITY,Turista,62.2,Flexible,2019-04-11 22:53:20,5,Lunes,9,22,38,Primavera,162.0
MADRID,SEVILLA,2019-05-20 10:00:00,2019-05-20 12:32:00,2.53,AVE,Turista,60.3,Promo,2019-04-11 22:53:20,5,Lunes,10,22,38,Primavera,152.0
MADRID,SEVILLA,2019-05-20 17:00:00,2019-05-20 19:38:00,2.63,AVE,Turista,53.4,Promo,2019-04-11 22:53:20,5,Lunes,17,22,38,Primavera,158.0
MADRID,SEVILLA,2019-05-20 11:00:00,2019-05-20 13:32:00,2.53,AVE,Turista,53.4,Promo,2019-04-11 22:53:20,5,Lunes,11,22,38,Primavera,152.0
MADRID,SEVILLA,2019-05-20 12:00:00,2019-05-20 14:32:00,2.53,AVE,Turista,47.3,Promo,2019-04-11 22:53:20,5,Lunes,12,22,38,Primavera,152.0
MADRID,SEVILLA,2019-05-20 19:00:00,2019-05-20 21:38:00,2.63,AVE,Turista,60.3,Promo,2019-04-11 22:53:20,5,Lunes,19,22,38,Primavera,158.0
MADRID,SEVILLA,2019-05-20 16:30:00,2019-05-20 18:51:00,2.35,AVE,Turista,47.3,Promo,2019-04-11 22:53:20,5,Lunes,16,22,38,Primavera,141.0
MADRID,SEVILLA,2019-05-20 18:00:00,2019-05-20 20:32:00,2.53,AVE,Turista,60.3,Promo,2019-04-11 22:53:20,5,Lunes,18,22,38,Primavera,152.0
MADRID,SEVILLA,2019-05-20 20:35:00,2019-05-20 23:15:00,2.67,AVE,Turista,47.3,Promo,2019-04-11 22:53:20,5,Lunes,20,22,38,Primavera,160.0
MADRID,SEVILLA,2019-05-20 21:25:00,2019-05-21 00:10:00,2.75,AV City,Turista,38.55,Promo,2019-04-11 22:53:20,5,Lunes,21,22,38,Primavera,165.0
MADRID,SEVILLA,2019-04-21 07:00:00,2019-04-21 09:55:00,2.92,AV City,Turista,43.55,Promo,2019-04-11 22:53:28,4,Domingo,7,22,9,Primavera,175.0
MADRID,SEVILLA,2019-04-21 09:00:00,2019-04-21 11:38:00,2.63,AVE,Turista,76.3,Flexible,2019-04-11 22:53:28,4,Domingo,9,22,9,Primavera,158.0
MADRID,SEVILLA,2019-04-21 19:00:00,2019-04-21 21:38:00,2.63,AVE,Preferente,69.4,Promo,2019-04-11 22:53:28,4,Domingo,19,22,9,Primavera,158.0
MADRID,SEVILLA,2019-04-21 11:00:00,2019-04-21 13:32:00,2.53,AVE,Turista,76.3,Flexible,2019-04-11 22:53:28,4,Domingo,11,22,9,Primavera,152.0
MADRID,SEVILLA,2019-04-21 20:35:00,2019-04-21 23:15:00,2.67,AVE,Turista Plus,72.3,Promo,2019-04-11 22:53:28,4,Domingo,20,22,9,Primavera,160.0
MADRID,SEVILLA,2019-04-21 11:05:00,2019-04-21 13:41:00,2.6,ALVIA,Turista,67.2,Flexible,2019-04-11 22:53:28,4,Domingo,11,22,9,Primavera,156.0
MADRID,SEVILLA,2019-04-21 18:00:00,2019-04-21 20:32:00,2.53,AVE,Preferente,79.65,Promo,2019-04-11 22:53:28,4,Domingo,18,22,9,Primavera,152.0
MADRID,SEVILLA,2019-04-21 12:00:00,2019-04-21 14:32:00,2.53,AVE,Turista,76.3,Flexible,2019-04-11 22:53:28,4,Domingo,12,22,9,Primavera,152.0
MADRID,SEVILLA,2019-04-21 21:25:00,2019-04-22 00:10:00,2.75,AV City,Turista,62.2,Flexible,2019-04-11 22:53:28,4,Domingo,21,22,9,Primavera,165.0
MADRID,SEVILLA,2019-04-21 13:00:00,2019-04-21 15:40:00,2.67,AVE,Preferente,69.4,Promo,2019-04-11 22:53:28,4,Domingo,13,22,9,Primavera,160.0
MADRID,SEVILLA,2019-04-21 13:10:00,2019-04-21 20:51:00,7.68,MD,Turista,45.8,Flexible,2019-04-11 22:53:28,4,Domingo,13,22,9,Primavera,461.0
MADRID,SEVILLA,2019-04-21 16:30:00,2019-04-21 18:51:00,2.35,AVE,Turista,76.3,Flexible,2019-04-11 22:53:28,4,Domingo,16,22,9,Primavera,141.0
MADRID,SEVILLA,2019-04-21 14:00:00,2019-04-21 16:32:00,2.53,AVE,Turista,76.3,Flexible,2019-04-11 22:53:28,4,Domingo,14,22,9,Primavera,152.0
MADRID,SEVILLA,2019-04-21 15:00:00,2019-04-21 17:21:00,2.35,AVE,Turista,76.3,Flexible,2019-04-11 22:53:28,4,Domingo,15,22,9,Primavera,141.0
MADRID,SEVILLA,2019-04-21 16:00:00,2019-04-21 18:30:00,2.5,AVE,Preferente,69.4,Promo,2019-04-11 22:53:28,4,Domingo,16,22,9,Primavera,150.0
MADRID,SEVILLA,2019-04-21 20:00:00,2019-04-21 22:21:00,2.35,AVE,Turista,76.3,Flexible,2019-04-11 22:53:28,4,Domingo,20,22,9,Primavera,141.0
MADRID,SEVILLA,2019-04-21 17:00:00,2019-04-21 19:38:00,2.63,AVE,Preferente,79.65,Promo,2019-04-11 22:53:28,4,Domingo,17,22,9,Primavera,158.0
MADRID,SEVILLA,2019-04-21 19:30:00,2019-04-21 22:05:00,2.58,AVE,Preferente,69.4,Promo,2019-04-11 22:53:28,4,Domingo,19,22,9,Primavera,155.0
MADRID,SEVILLA,2019-05-21 06:20:00,2019-05-21 09:16:00,2.93,AV City,Turista,38.55,Promo,2019-04-11 22:53:36,5,Martes,6,22,39,Primavera,176.0
MADRID,SEVILLA,2019-05-21 07:00:00,2019-05-21 09:32:00,2.53,AVE,Turista,60.3,Promo,2019-04-11 22:53:36,5,Martes,7,22,39,Primavera,152.0
MADRID,SEVILLA,2019-05-21 18:35:00,2019-05-21 21:08:00,2.55,ALVIA,Turista,67.2,Flexible,2019-04-11 22:53:36,5,Martes,18,22,39,Primavera,153.0
MADRID,SEVILLA,2019-05-21 07:30:00,2019-05-21 09:51:00,2.35,AVE,Turista,47.3,Promo,2019-04-11 22:53:36,5,Martes,7,22,39,Primavera,141.0
MADRID,SEVILLA,2019-05-21 16:30:00,2019-05-21 18:51:00,2.35,AVE,Turista,47.3,Promo,2019-04-11 22:53:36,5,Martes,16,22,39,Primavera,141.0
MADRID,SEVILLA,2019-05-21 08:00:00,2019-05-21 10:32:00,2.53,AVE,Turista,47.3,Promo,2019-04-11 22:53:36,5,Martes,8,22,39,Primavera,152.0
MADRID,SEVILLA,2019-05-21 10:00:00,2019-05-21 12:32:00,2.53,AVE,Turista,47.3,Promo,2019-04-11 22:53:36,5,Martes,10,22,39,Primavera,152.0
MADRID,SEVILLA,2019-05-21 09:00:00,2019-05-21 11:38:00,2.63,AVE,Turista,53.4,Promo,2019-04-11 22:53:36,5,Martes,9,22,39,Primavera,158.0
MADRID,SEVILLA,2019-05-21 17:00:00,2019-05-21 19:38:00,2.63,AVE,Preferente,69.4,Promo,2019-04-11 22:53:36,5,Martes,17,22,39,Primavera,158.0
MADRID,SEVILLA,2019-05-21 09:45:00,2019-05-21 12:27:00,2.7,INTERCITY,Turista,62.2,Flexible,2019-04-11 22:53:36,5,Martes,9,22,39,Primavera,162.0
MADRID,SEVILLA,2019-05-21 12:00:00,2019-05-21 14:32:00,2.53,AVE,Turista,47.3,Promo,2019-04-11 22:53:36,5,Martes,12,22,39,Primavera,152.0
MADRID,SEVILLA,2019-05-21 21:25:00,2019-05-22 00:10:00,2.75,AV City,Turista,43.55,Promo,2019-04-11 22:53:36,5,Martes,21,22,39,Primavera,165.0
MADRID,SEVILLA,2019-05-21 11:00:00,2019-05-21 13:32:00,2.53,AVE,Turista,53.4,Promo,2019-04-11 22:53:36,5,Martes,11,22,39,Primavera,152.0
MADRID,SEVILLA,2019-05-21 15:00:00,2019-05-21 17:21:00,2.35,AVE,Turista,47.3,Promo,2019-04-11 22:53:36,5,Martes,15,22,39,Primavera,141.0
MADRID,SEVILLA,2019-05-21 19:00:00,2019-05-21 21:38:00,2.63,AVE,Turista,76.3,Flexible,2019-04-11 22:53:36,5,Martes,19,22,39,Primavera,158.0
MADRID,SEVILLA,2019-05-21 13:00:00,2019-05-21 15:40:00,2.67,AVE,Turista,47.3,Promo,2019-04-11 22:53:36,5,Martes,13,22,39,Primavera,160.0
MADRID,SEVILLA,2019-05-21 13:30:00,2019-05-21 16:05:00,2.58,ALVIA,Preferente,52.45,Promo,2019-04-11 22:53:36,5,Martes,13,22,39,Primavera,155.0
MADRID,SEVILLA,2019-05-21 14:00:00,2019-05-21 16:32:00,2.53,AVE,Turista,47.3,Promo,2019-04-11 22:53:36,5,Martes,14,22,39,Primavera,152.0
MADRID,SEVILLA,2019-05-21 18:00:00,2019-05-21 20:32:00,2.53,AVE,Turista,76.3,Flexible,2019-04-11 22:53:36,5,Martes,18,22,39,Primavera,152.0
MADRID,SEVILLA,2019-05-21 16:00:00,2019-05-21 18:30:00,2.5,AVE,Turista,47.3,Promo,2019-04-11 22:53:36,5,Martes,16,22,39,Primavera,150.0
MADRID,SEVILLA,2019-05-21 20:35:00,2019-05-21 23:15:00,2.67,AVE,Turista,53.4,Promo,2019-04-11 22:53:36,5,Martes,20,22,39,Primavera,160.0
MADRID,SEVILLA,2019-04-22 17:00:00,2019-04-22 19:38:00,2.63,AVE,Turista,53.4,Promo,2019-04-11 22:53:44,4,Lunes,17,22,10,Primavera,158.0
MADRID,SEVILLA,2019-04-22 06:20:00,2019-04-22 09:16:00,2.93,AV City,Turista,43.55,Promo,2019-04-11 22:53:44,4,Lunes,6,22,10,Primavera,176.0
MADRID,SEVILLA,2019-04-22 16:30:00,2019-04-22 18:51:00,2.35,AVE,Turista,47.3,Promo,2019-04-11 22:53:44,4,Lunes,16,22,10,Primavera,141.0
MADRID,SEVILLA,2019-04-22 07:00:00,2019-04-22 09:32:00,2.53,AVE,Turista,53.4,Promo,2019-04-11 22:53:44,4,Lunes,7,22,10,Primavera,152.0
MADRID,SEVILLA,2019-04-22 15:00:00,2019-04-22 17:21:00,2.35,AVE,Turista,53.4,Promo,2019-04-11 22:53:44,4,Lunes,15,22,10,Primavera,141.0
MADRID,SEVILLA,2019-04-22 07:30:00,2019-04-22 09:51:00,2.35,AVE,Turista,53.4,Promo,2019-04-11 22:53:44,4,Lunes,7,22,10,Primavera,141.0
MADRID,SEVILLA,2019-04-22 08:00:00,2019-04-22 10:32:00,2.53,AVE,Turista,53.4,Promo,2019-04-11 22:53:44,4,Lunes,8,22,10,Primavera,152.0
MADRID,SEVILLA,2019-04-22 13:10:00,2019-04-22 20:51:00,7.68,MD,Turista,34.35,Promo,2019-04-11 22:53:44,4,Lunes,13,22,10,Primavera,461.0
MADRID,SEVILLA,2019-04-22 09:00:00,2019-04-22 11:38:00,2.63,AVE,Preferente,69.4,Promo,2019-04-11 22:53:44,4,Lunes,9,22,10,Primavera,158.0
MADRID,SEVILLA,2019-04-22 16:00:00,2019-04-22 18:30:00,2.5,AVE,Turista,53.4,Promo,2019-04-11 22:53:44,4,Lunes,16,22,10,Primavera,150.0
MADRID,SEVILLA,2019-04-22 09:45:00,2019-04-22 12:27:00,2.7,INTERCITY,Turista,62.2,Flexible,2019-04-11 22:53:44,4,Lunes,9,22,10,Primavera,162.0
MADRID,SEVILLA,2019-04-22 20:35:00,2019-04-22 23:15:00,2.67,AVE,Turista,47.3,Promo,2019-04-11 22:53:44,4,Lunes,20,22,10,Primavera,160.0
MADRID,SEVILLA,2019-04-22 10:00:00,2019-04-22 12:32:00,2.53,AVE,Preferente,69.4,Promo,2019-04-11 22:53:44,4,Lunes,10,22,10,Primavera,152.0
MADRID,SEVILLA,2019-04-22 11:00:00,2019-04-22 13:32:00,2.53,AVE,Turista,60.3,Promo,2019-04-11 22:53:44,4,Lunes,11,22,10,Primavera,152.0
