id,company,origin,destination,departure,arrival,duration,vehicle_type,vehicle_class,price,fare,seats,meta,insert_date
3606,renfe,MADRID,VALENCIA,2019-05-03 06:45:00,2019-05-03 08:38:00,1.88,AVE,Turista,33.65,Promo,,{},2019-04-11 22:02:07
3607,renfe,MADRID,VALENCIA,2019-06-04 16:05:00,2019-06-04 22:47:00,6.7,REGIONAL,Turista,28.35,Adulto ida,,{},2019-04-11 22:02:17
3608,renfe,MADRID,VALENCIA,2019-06-04 06:08:00,2019-06-04 12:55:00,6.78,REGIONAL,Turista,28.35,Adulto ida,,{},2019-04-11 22:02:17
3609,renfe,MADRID,VALENCIA,2019-06-04 12:21:00,2019-06-04 19:04:00,6.72,REGIONAL,Turista,28.35,Adulto ida,,{},2019-04-11 22:02:17
3610,renfe,MADRID,VALENCIA,2019-06-04 12:21:00,2019-06-04 19:04:00,6.72,REGIONAL,Turista,28.35,Adulto ida,,{},2019-04-11 22:02:17
3611,renfe,MADRID,VALENCIA,2019-06-04 16:05:00,2019-06-04 22:47:00,6.7,REGIONAL,Turista,28.35,Adulto ida,,{},2019-04-11 22:02:17
3612,renfe,MADRID,VALENCIA,2019-06-04 06:08:00,2019-06-04 12:55:00,6.78,REGIONAL,Turista,28.35,Adulto ida,,{},2019-04-11 22:02:17
3613,renfe,MADRID,VALENCIA,2019-05-05 12:42:00,2019-05-05 19:04:00,6.37,REGIONAL,Turista,28.35,Adulto ida,,{},2019-04-11 22:02:23
3614,renfe,MADRID,VALENCIA,2019-05-05 06:20:00,2019-05-05 12:55:00,6.58,REGIONAL,Turista,28.35,Adulto ida,,{},2019-04-11 22:02:23
3615,renfe,MADRID,VALENCIA,2019-05-05 17:48:00,2019-05-05 21:58:00,4.17,INTERCITY,Turista,30.05,Promo,,{},2019-04-11 22:02:23
3616,renfe,MADRID,VALENCIA,2019-05-05 08:40:00,2019-05-05 10:33:00,1.88,AVE,Turista,27.8,Promo,,{},2019-04-11 22:02:23
3617,renfe,MADRID,VALENCIA,2019-05-05 16:30:00,2019-05-05 22:47:00,6.28,REGIONAL,Turista,28.35,Adulto ida,,{},2019-04-11 22:02:23
3618,renfe,MADRID,VALENCIA,2019-05-05 09:40:00,2019-05-05 11:24:00,1.73,AVE,Turista,39.45,Promo,,{},2019-04-11 22:02:23
3619,renfe,MADRID,VALENCIA,2019-05-05 16:55:00,2019-05-05 21:58:00,5.05,AVE-LD,Turista con enlace,56.1,Flexible,,{},2019-04-11 22:02:23
3620,renfe,MADRID,VALENCIA,2019-05-05 10:40:00,2019-05-05 12:20:00,1.67,AVE,Turista,39.45,Promo,,{},2019-04-11 22:02:23
3621,renfe,MADRID,VALENCIA,2019-05-05 16:45:00,2019-05-05 18:50:00,2.08,ALVIA,Turista,,Flexible,,{},2019-04-11 22:02:23
3622,renfe,MADRID,VALENCIA,2019-05-05 11:10:00,2019-05-05 13:25:00,2.25,INTERCITY,Turista,34.35,Promo,,{},2019-04-11 22:02:23
3623,renfe,MADRID,VALENCIA,2019-05-05 11:10:00,2019-05-05 13:25:00,2.25,INTERCITY,Turista,34.35,Promo,,{},2019-04-11 22:02:23
3624,renfe,MADRID,VALENCIA,2019-05-05 11:55:00,2019-05-05 13:35:00,1.67,AVE,Turista,39.45,Promo,,{},2019-04-11 22:02:23
3625,renfe,MADRID,VALENCIA,2019-05-05 06:20:00,2019-05-05 12:55:00,6.58,REGIONAL,Turista,28.35,Adulto ida,,{},2019-04-11 22:02:23
3626,renfe,MADRID,VALENCIA,2019-05-05 12:42:00,2019-05-05 19:04:00,6.37,REGIONAL,Turista,28.35,Adulto ida,,{},2019-04-11 22:02:23
3627,renfe,MADRID,VALENCIA,2019-05-05 15:30:00,2019-05-05 22:31:00,7.02,AVE-MD,Turista con enlace,,Flexible,,{},2019-04-11 22:02:23
3628,renfe,MADRID,VALENCIA,2019-05-05 14:10:00,2019-05-05 16:03:00,1.88,AVE,Turista,45.3,Promo,,{},2019-04-11 22:02:23
3629,renfe,MADRID,VALENCIA,2019-05-05 14:10:00,2019-05-05 16:03:00,1.88,AVE,Turista,45.3,Promo,,{},2019-04-11 22:02:23
3630,renfe,MADRID,VALENCIA,2019-05-05 15:30:00,2019-05-05 22:31:00,7.02,AVE-MD,Turista con enlace,,Flexible,,{},2019-04-11 22:02:23
3631,renfe,MADRID,VALENCIA,2019-05-05 10:40:00,2019-05-05 12:20:00,1.67,AVE,Turista,39.45,Promo,,{},2019-04-11 22:02:23
3632,renfe,MADRID,VALENCIA,2019-05-05 15:40:00,2019-05-05 17:22:00,1.7,AVE,Preferente,46.8,Promo,,{},2019-04-11 22:02:23
3633,renfe,MADRID,VALENCIA,2019-05-05 21:10:00,2019-05-05 23:03:00,1.88,AVE,Turista,45.3,Promo,,{},2019-04-11 22:02:23
3634,renfe,MADRID,VALENCIA,2019-05-05 16:30:00,2019-05-05 22:47:00,6.28,REGIONAL,Turista,28.35,Adulto ida,,{},2019-04-11 22:02:23
3635,renfe,MADRID,VALENCIA,2019-05-05 09:40:00,2019-05-05 11:24:00,1.73,AVE,Turista,39.45,Promo,,{},2019-04-11 22:02:23
3636,renfe,MADRID,VALENCIA,2019-05-05 16:45:00,2019-05-05 18:50:00,2.08,ALVIA,Turista,,Flexible,,{},2019-04-11 22:02:23
3637,renfe,MADRID,VALENCIA,2019-05-05 16:55:00,2019-05-05 21:58:00,5.05,AVE-LD,Turista con enlace,56.1,Flexible,,{},2019-04-11 22:02:23
3638,renfe,MADRID,VALENCIA,2019-05-05 17:10:00,2019-05-05 18:54:00,1.73,AVE,Preferente,66.55,Promo,,{},2019-04-11 22:02:23
3639,renfe,MADRID,VALENCIA,2019-05-05 17:48:00,2019-05-05 21:58:00,4.17,INTERCITY,Turista,30.05,Promo,,{},2019-04-11 22:02:23
3640,renfe,MADRID,VALENCIA,2019-05-05 18:40:00,2019-05-05 20:20:00,1.67,AVE,Turista,73.1,Flexible,,{},2019-04-11 22:02:23
3641,renfe,MADRID,VALENCIA,2019-05-05 19:40:00,2019-05-05 21:29:00,1.82,AVE,Turista,57.75,Promo,,{},2019-04-11 22:02:23
3642,renfe,MADRID,VALENCIA,2019-05-05 20:40:00,2019-05-05 22:24:00,1.73,AVE,Preferente,46.8,Promo,,{},2019-04-11 22:02:23
3643,renfe,MADRID,VALENCIA,2019-05-05 21:10:00,2019-05-05 23:03:00,1.88,AVE,Turista,45.3,Promo,,{},2019-04-11 22:02:23
3644,renfe,MADRID,VALENCIA,2019-05-05 08:40:00,2019-05-05 10:33:00,1.88,AVE,Turista,27.8,Promo,,{},2019-04-11 22:02:23
3645,renfe,MADRID,VALENCIA,2019-05-05 19:40:00,2019-05-05 21:29:00,1.82,AVE,Turista,57.75,Promo,,{},2019-04-11 22:02:23
3646,renfe,MADRID,VALENCIA,2019-05-05 15:40:00,2019-05-05 17:22:00,1.7,AVE,Preferente,46.8,Promo,,{},2019-04-11 22:02:23
3647,renfe,MADRID,VALENCIA,2019-05-05 17:10:00,2019-05-05 18:54:00,1.73,AVE,Preferente,66.55,Promo,,{},2019-04-11 22:02:23
3648,renfe,MADRID,VALENCIA,2019-05-05 20:40:00,2019-05-05 22:24:00,1.73,AVE,Preferente,46.8,Promo,,{},2019-04-11 22:02:23
3649,renfe,MADRID,VALENCIA,2019-05-05 11:55:00,2019-05-05 13:35:00,1.67,AVE,Turista,39.45,Promo,,{},2019-04-11 22:02:23
3650,renfe,MADRID,VALENCIA,2019-05-05 18:40:00,2019-05-05 20:20:00,1.67,AVE,Turista,73.1,Flexible,,{},2019-04-11 22:02:23
3651,renfe,MADRID,VALENCIA,2019-05-06 16:45:00,2019-05-06 18:50:00,2.08,ALVIA,Turista,35.5,Promo,,{},2019-04-11 22:02:33
3652,renfe,MADRID,VALENCIA,2019-05-06 17:40:00,2019-05-06 19:20:00,1.67,AVE,Turista,27.8,Promo,,{},2019-04-11 22:02:33
3653,renfe,MADRID,VALENCIA,2019-05-06 09:10:00,2019-05-06 10:58:00,1.8,AVE,Turista,39.45,Promo,,{},2019-04-11 22:02:33
3654,renfe,MADRID,VALENCIA,2019-05-06 17:48:00,2019-05-06 21:58:00,4.17,INTERCITY,Turista,17.15,Promo,,{},2019-04-11 22:02:33
3655,renfe,MADRID,VALENCIA,2019-05-06 12:40:00,2019-05-06 14:20:00,1.67,AVE,Turista,27.8,Promo,,{},2019-04-11 22:02:33
3656,renfe,MADRID,VALENCIA,2019-05-06 18:40:00,2019-05-06 20:20:00,1.67,AVE,Turista,33.65,Promo,,{},2019-04-11 22:02:33
3657,renfe,MADRID,VALENCIA,2019-05-06 15:10:00,2019-05-06 16:52:00,1.7,AVE,Turista,27.8,Promo,,{},2019-04-11 22:02:33
3658,renfe,MADRID,VALENCIA,2019-05-06 19:40:00,2019-05-06 21:29:00,1.82,AVE,Turista,27.8,Promo,,{},2019-04-11 22:02:33
3659,renfe,MADRID,VALENCIA,2019-05-06 16:05:00,2019-05-06 22:47:00,6.7,REGIONAL,Turista,28.35,Adulto ida,,{},2019-04-11 22:02:33
3660,renfe,MADRID,VALENCIA,2019-05-06 20:40:00,2019-05-06 22:24:00,1.73,AVE,Turista,27.8,Promo,,{},2019-04-11 22:02:33
3661,renfe,MADRID,VALENCIA,2019-05-06 17:48:00,2019-05-06 21:58:00,4.17,INTERCITY,Turista,17.15,Promo,,{},2019-04-11 22:02:33
3662,renfe,MADRID,VALENCIA,2019-05-06 21:10:00,2019-05-06 23:03:00,1.88,AVE,Turista,27.8,Promo,,{},2019-04-11 22:02:33
3663,renfe,MADRID,VALENCIA,2019-05-06 21:10:00,2019-05-06 23:03:00,1.88,AVE,Turista,27.8,Promo,,{},2019-04-11 22:02:33
3664,renfe,MADRID,VALENCIA,2019-05-06 06:08:00,2019-05-06 12:55:00,6.78,REGIONAL,Turista,28.35,Adulto ida,,{},2019-04-11 22:02:33
3665,renfe,MADRID,VALENCIA,2019-05-06 18:40:00,2019-05-06 20:20:00,1.67,AVE,Turista,33.65,Promo,,{},2019-04-11 22:02:33
3666,renfe,MADRID,VALENCIA,2019-05-06 06:45:00,2019-05-06 08:38:00,1.88,AVE,Turista,27.8,Promo,,{},2019-04-11 22:02:33
3667,renfe,MADRID,VALENCIA,2019-05-06 06:45:00,2019-05-06 08:38:00,1.88,AVE,Turista,27.8,Promo,,{},2019-04-11 22:02:33
3668,renfe,MADRID,VALENCIA,2019-05-06 07:40:00,2019-05-06 09:20:00,1.67,AVE,Turista,57.75,Promo,,{},2019-04-11 22:02:33
3669,renfe,MADRID,VALENCIA,2019-05-06 15:40:00,2019-05-06 17:22:00,1.7,AVE,Turista,33.65,Promo,,{},2019-04-11 22:02:33
3670,renfe,MADRID,VALENCIA,2019-05-06 09:10:00,2019-05-06 10:58:00,1.8,AVE,Turista,39.45,Promo,,{},2019-04-11 22:02:33
3671,renfe,MADRID,VALENCIA,2019-05-06 10:40:00,2019-05-06 12:20:00,1.67,AVE,Turista,33.65,Promo,,{},2019-04-11 22:02:33
3672,renfe,MADRID,VALENCIA,2019-05-06 09:40:00,2019-05-06 11:24:00,1.73,AVE,Turista,39.45,Promo,,{},2019-04-11 22:02:33
3673,renfe,MADRID,VALENCIA,2019-05-06 12:21:00,2019-05-06 19:04:00,6.72,REGIONAL,Turista,28.35,Adulto ida,,{},2019-04-11 22:02:33
3674,renfe,MADRID,VALENCIA,2019-05-06 10:40:00,2019-05-06 12:20:00,1.67,AVE,Turista,33.65,Promo,,{},2019-04-11 22:02:33
3675,renfe,MADRID,VALENCIA,2019-05-06 06:08:00,2019-05-06 12:55:00,6.78,REGIONAL,Turista,28.35,Adulto ida,,{},2019-04-11 22:02:33
3676,renfe,MADRID,VALENCIA,2019-05-06 11:10:00,2019-05-06 13:25:00,2.25,INTERCITY,Turista,29.9,Promo,,{},2019-04-11 22:02:33
3677,renfe,MADRID,VALENCIA,2019-05-06 15:30:00,2019-05-06 22:31:00,7.02,AVE-MD,Turista con enlace,,Flexible,,{},2019-04-11 22:02:33
3678,renfe,MADRID,VALENCIA,2019-05-06 11:55:00,2019-05-06 13:35:00,1.67,AVE,Turista,27.8,Promo,,{},2019-04-11 22:02:33
3679,renfe,MADRID,VALENCIA,2019-05-06 14:10:00,2019-05-06 16:03:00,1.88,AVE,Turista,33.65,Promo,,{},2019-04-11 22:02:33
3680,renfe,MADRID,VALENCIA,2019-05-06 12:21:00,2019-05-06 19:04:00,6.72,REGIONAL,Turista,28.35,Adulto ida,,{},2019-04-11 22:02:33
3681,renfe,MADRID,VALENCIA,2019-05-06 20:40:00,2019-05-06 22:24:00,1.73,AVE,Turista,27.8,Promo,,{},2019-04-11 22:02:33
3682,renfe,MADRID,VALENCIA,2019-05-06 12:40:00,2019-05-06 14:20:00,1.67,AVE,Turista,27.8,Promo,,{},2019-04-11 22:02:33
3683,renfe,MADRID,VALENCIA,2019-05-06 11:55:00,2019-05-06 13:35:00,1.67,AVE,Turista,27.8,Promo,,{},2019-04-11 22:02:33
3684,renfe,MADRID,VALENCIA,2019-05-06 14:10:00,2019-05-06 16:03:00,1.88,AVE,Turista,33.65,Promo,,{},2019-04-11 22:02:33
3685,renfe,MADRID,VALENCIA,2019-05-06 09:40:00,2019-05-06 11:24:00,1.73,AVE,Turista,39.45,Promo,,{},2019-04-11 22:02:33
3686,renfe,MADRID,VALENCIA,2019-05-06 15:10:00,2019-05-06 16:52:00,1.7,AVE,Turista,27.8,Promo,,{},2019-04-11 22:02:33
3687,renfe,MADRID,VALENCIA,2019-05-06 15:30:00,2019-05-06 22:31:00,7.02,AVE-MD,Turista con enlace,,Flexible,,{},2019-04-11 22:02:33
3688,renfe,MADRID,VALENCIA,2019-05-06 15:40:00,2019-05-06 17:22:00,1.7,AVE,Turista,33.65,Promo,,{},2019-04-11 22:02:33
3689,renfe,MADRID,VALENCIA,2019-05-06 16:05:00,2019-05-06 22:47:00,6.7,REGIONAL,Turista,28.35,Adulto ida,,{},2019-04-11 22:02:33
3690,renfe,MADRID,VALENCIA,2019-05-06 16:45:00,2019-05-06 18:50:00,2.08,ALVIA,Turista,35.5,Promo,,{},2019-04-11 22:02:33
3691,renfe,MADRID,VALENCIA,2019-05-06 16:55:00,2019-05-06 21:58:00,5.05,AVE-LD,Turista con enlace,39.25,Promo,,{},2019-04-11 22:02:33
3692,renfe,MADRID,VALENCIA,2019-05-06 19:40:00,2019-05-06 21:29:00,1.82,AVE,Turista,27.8,Promo,,{},2019-04-11 22:02:33
3693,renfe,MADRID,VALENCIA,2019-05-06 17:40:00,2019-05-06 19:20:00,1.67,AVE,Turista,27.8,Promo,,{},2019-04-11 22:02:33
3694,renfe,MADRID,VALENCIA,2019-05-06 11:10:00,2019-05-06 13:25:00,2.25,INTERCITY,Turista,29.9,Promo,,{},2019-04-11 22:02:33
3695,renfe,MADRID,VALENCIA,2019-05-06 16:55:00,2019-05-06 21:58:00,5.05,AVE-LD,Turista con enlace,39.25,Promo,,{},2019-04-11 22:02:33
3696,renfe,MADRID,VALENCIA,2019-05-06 07:40:00,2019-05-06 09:20:00,1.67,AVE,Turista,57.75,Promo,,{},2019-04-11 22:02:33
3697,renfe,MADRID,VALENCIA,2019-05-07 10:40:00,2019-05-07 12:20:00,1.67,AVE,Turista,27.8,Promo,,{},2019-04-11 22:02:39
3698,renfe,MADRID,VALENCIA,2019-05-07 06:08:00,2019-05-07 12:55:00,6.78,REGIONAL,Turista,28.35,Adulto ida,,{},2019-04-11 22:02:39
3699,renfe,MADRID,VALENCIA,2019-05-07 09:10:00,2019-05-07 10:58:00,1.8,AVE,Turista,45.3,Promo,,{},2019-04-11 22:02:39
3700,renfe,MADRID,VALENCIA,2019-05-07 06:45:00,2019-05-07 08:38:00,1.88,AVE,Turista,27.8,Promo,,{},2019-04-11 22:02:39
3701,renfe,MADRID,VALENCIA,2019-05-07 14:10:00,2019-05-07 16:03:00,1.88,AVE,Turista,27.8,Promo,,{},2019-04-11 22:02:39
3702,renfe,MADRID,VALENCIA,2019-05-07 07:40:00,2019-05-07 09:20:00,1.67,AVE,Preferente,66.55,Promo,,{},2019-04-11 22:02:39
3703,renfe,MADRID,VALENCIA,2019-05-07 15:10:00,2019-05-07 16:52:00,1.7,AVE,Turista,27.8,Promo,,{},2019-04-11 22:02:39
3704,renfe,MADRID,VALENCIA,2019-05-07 09:10:00,2019-05-07 10:58:00,1.8,AVE,Turista,45.3,Promo,,{},2019-04-11 22:02:39
3705,renfe,MADRID,VALENCIA,2019-05-07 07:40:00,2019-05-07 09:20:00,1.67,AVE,Preferente,66.55,Promo,,{},2019-04-11 22:02:39
3706,renfe,MADRID,VALENCIA,2019-05-07 09:40:00,2019-05-07 11:24:00,1.73,AVE,Turista,39.45,Promo,,{},2019-04-11 22:02:39
3707,renfe,MADRID,VALENCIA,2019-05-07 20:40:00,2019-05-07 22:24:00,1.73,AVE,Turista,27.8,Promo,,{},2019-04-11 22:02:39
3708,renfe,MADRID,VALENCIA,2019-05-07 10:40:00,2019-05-07 12:20:00,1.67,AVE,Turista,27.8,Promo,,{},2019-04-11 22:02:39
3709,renfe,MADRID,VALENCIA,2019-05-07 15:40:00,2019-05-07 17:22:00,1.7,AVE,Turista,27.8,Promo,,{},2019-04-11 22:02:39
3710,renfe,MADRID,VALENCIA,2019-05-07 11:10:00,2019-05-07 13:25:00,2.25,INTERCITY,Turista,29.9,Promo,,{},2019-04-11 22:02:39
3711,renfe,MADRID,VALENCIA,2019-05-07 17:48:00,2019-05-07 21:58:00,4.17,INTERCITY,Turista Plus,20.6,Promo,,{},2019-04-11 22:02:39
3712,renfe,MADRID,VALENCIA,2019-05-07 11:55:00,2019-05-07 13:35:00,1.67,AVE,Turista,27.8,Promo,,{},2019-04-11 22:02:39
3713,renfe,MADRID,VALENCIA,2019-05-07 12:21:00,2019-05-07 19:04:00,6.72,REGIONAL,Turista,28.35,Adulto ida,,{},2019-04-11 22:02:39
3714,renfe,MADRID,VALENCIA,2019-05-07 12:21:00,2019-05-07 19:04:00,6.72,REGIONAL,Turista,28.35,Adulto ida,,{},2019-04-11 22:02:39
3715,renfe,MADRID,VALENCIA,2019-05-07 11:10:00,2019-05-07 13:25:00,2.25,INTERCITY,Turista,29.9,Promo,,{},2019-04-11 22:02:39
3716,renfe,MADRID,VALENCIA,2019-05-07 12:40:00,2019-05-07 14:20:00,1.67,AVE,Turista,27.8,Promo,,{},2019-04-11 22:02:39
3717,renfe,MADRID,VALENCIA,2019-05-07 11:55:00,2019-05-07 13:35:00,1.67,AVE,Turista,27.8,Promo,,{},2019-04-11 22:02:39
3718,renfe,MADRID,VALENCIA,2019-05-07 14:10:00,2019-05-07 16:03:00,1.88,AVE,Turista,27.8,Promo,,{},2019-04-11 22:02:39
3719,renfe,MADRID,VALENCIA,2019-05-07 15:30:00,2019-05-07 22:31:00,7.02,AVE-MD,Turista con enlace,,Flexible,,{},2019-04-11 22:02:39
3720,renfe,MADRID,VALENCIA,2019-05-07 15:10:00,2019-05-07 16:52:00,1.7,AVE,Turista,27.8,Promo,,{},2019-04-11 22:02:39
3721,renfe,MADRID,VALENCIA,2019-05-07 12:40:00,2019-05-07 14:20:00,1.67,AVE,Turista,27.8,Promo,,{},2019-04-11 22:02:39
3722,renfe,MADRID,VALENCIA,2019-05-07 15:30:00,2019-05-07 22:31:00,7.02,AVE-MD,Turista con enlace,,Flexible,,{},2019-04-11 22:02:39
3723,renfe,MADRID,VALENCIA,2019-05-07 16:55:00,2019-05-07 21:58:00,5.05,AVE-LD,Turista con enlace,39.25,Promo,,{},2019-04-11 22:02:39
3724,renfe,MADRID,VALENCIA,2019-05-07 15:40:00,2019-05-07 17:22:00,1.7,AVE,Turista,27.8,Promo,,{},2019-04-11 22:02:39
3725,renfe,MADRID,VALENCIA,2019-05-07 06:45:00,2019-05-07 08:38:00,1.88,AVE,Turista,27.8,Promo,,{},2019-04-11 22:02:39
3726,renfe,MADRID,VALENCIA,2019-05-07 16:05:00,2019-05-07 22:47:00,6.7,REGIONAL,Turista,28.35,Adulto ida,,{},2019-04-11 22:02:39
3727,renfe,MADRID,VALENCIA,2019-05-07 18:40:00,2019-05-07 20:20:00,1.67,AVE,Turista,57.75,Promo,,{},2019-04-11 22:02:39
3728,renfe,MADRID,VALENCIA,2019-05-07 16:45:00,2019-05-07 18:50:00,2.08,ALVIA,Preferente,46.15,Promo,,{},2019-04-11 22:02:39
3729,renfe,MADRID,VALENCIA,2019-05-07 06:08:00,2019-05-07 12:55:00,6.78,REGIONAL,Turista,28.35,Adulto ida,,{},2019-04-11 22:02:39
3730,renfe,MADRID,VALENCIA,2019-05-07 16:55:00,2019-05-07 21:58:00,5.05,AVE-LD,Turista con enlace,39.25,Promo,,{},2019-04-11 22:02:39
3731,renfe,MADRID,VALENCIA,2019-05-07 16:45:00,2019-05-07 18:50:00,2.08,ALVIA,Preferente,46.15,Promo,,{},2019-04-11 22:02:39
3732,renfe,MADRID,VALENCIA,2019-05-07 17:40:00,2019-05-07 19:20:00,1.67,AVE,Turista,73.1,Flexible,,{},2019-04-11 22:02:39
3733,renfe,MADRID,VALENCIA,2019-05-07 09:40:00,2019-05-07 11:24:00,1.73,AVE,Turista,39.45,Promo,,{},2019-04-11 22:02:39
3734,renfe,MADRID,VALENCIA,2019-05-07 17:48:00,2019-05-07 21:58:00,4.17,INTERCITY,Turista Plus,20.6,Promo,,{},2019-04-11 22:02:39
3735,renfe,MADRID,VALENCIA,2019-05-07 18:40:00,2019-05-07 20:20:00,1.67,AVE,Turista,57.75,Promo,,{},2019-04-11 22:02:39
3736,renfe,MADRID,VALENCIA,2019-05-07 19:40:00,2019-05-07 21:29:00,1.82,AVE,Turista,45.3,Promo,,{},2019-04-11 22:02:39
3737,renfe,MADRID,VALENCIA,2019-05-07 20:40:00,2019-05-07 22:24:00,1.73,AVE,Turista,27.8,Promo,,{},2019-04-11 22:02:39
3738,renfe,MADRID,VALENCIA,2019-05-07 21:10:00,2019-05-07 23:03:00,1.88,AVE,Turista,27.8,Promo,,{},2019-04-11 22:02:39
3739,renfe,MADRID,VALENCIA,2019-05-07 16:05:00,2019-05-07 22:47:00,6.7,REGIONAL,Turista,28.35,Adulto ida,,{},2019-04-11 22:02:39
3740,renfe,MADRID,VALENCIA,2019-05-07 19:40:00,2019-05-07 21:29:00,1.82,AVE,Turista,45.3,Promo,,{},2019-04-11 22:02:39
3741,renfe,MADRID,VALENCIA,2019-05-07 21:10:00,2019-05-07 23:03:00,1.88,AVE,Turista,27.8,Promo,,{},2019-04-11 22:02:39
3742,renfe,MADRID,VALENCIA,2019-05-07 17:40:00,2019-05-07 19:20:00,1.67,AVE,Turista,73.1,Flexible,,{},2019-04-11 22:02:39
3743,renfe,MADRID,VALENCIA,2019-05-09 07:40:00,2019-05-09 09:20:00,1.67,AVE,Turista,57.75,Promo,,{},2019-04-11 22:02:49
3744,renfe,MADRID,VALENCIA,2019-05-09 06:08:00,2019-05-09 12:55:00,6.78,REGIONAL,Turista,28.35,Adulto ida,,{},2019-04-11 22:02:49
3745,renfe,MADRID,VALENCIA,2019-05-09 21:10:00,2019-05-09 23:03:00,1.88,AVE,Turista,39.45,Promo,,{},2019-04-11 22:02:49
3746,renfe,MADRID,VALENCIA,2019-05-09 06:45:00,2019-05-09 08:38:00,1.88,AVE,Turista,27.8,Promo,,{},2019-04-11 22:02:49
3747,renfe,MADRID,VALENCIA,2019-05-09 12:40:00,2019-05-09 14:20:00,1.67,AVE,Turista,39.45,Promo,,{},2019-04-11 22:02:49
3748,renfe,MADRID,VALENCIA,2019-05-09 07:40:00,2019-05-09 09:20:00,1.67,AVE,Turista,57.75,Promo,,{},2019-04-11 22:02:49
3749,renfe,MADRID,VALENCIA,2019-05-09 16:45:00,2019-05-09 18:50:00,2.08,ALVIA,Preferente,64.6,Promo,,{},2019-04-11 22:02:49
3750,renfe,MADRID,VALENCIA,2019-05-09 09:10:00,2019-05-09 10:58:00,1.8,AVE,Preferente,56.65,Promo,,{},2019-04-11 22:02:49
3751,renfe,MADRID,VALENCIA,2019-05-09 06:08:00,2019-05-09 12:55:00,6.78,REGIONAL,Turista,28.35,Adulto ida,,{},2019-04-11 22:02:49
3752,renfe,MADRID,VALENCIA,2019-05-09 09:40:00,2019-05-09 11:24:00,1.73,AVE,Turista,39.45,Promo,,{},2019-04-11 22:02:49
3753,renfe,MADRID,VALENCIA,2019-05-09 09:40:00,2019-05-09 11:24:00,1.73,AVE,Turista,39.45,Promo,,{},2019-04-11 22:02:49
3754,renfe,MADRID,VALENCIA,2019-05-09 10:40:00,2019-05-09 12:20:00,1.67,AVE,Turista,27.8,Promo,,{},2019-04-11 22:02:49
3755,renfe,MADRID,VALENCIA,2019-05-09 20:40:00,2019-05-09 22:24:00,1.73,AVE,Turista,57.75,Promo,,{},2019-04-11 22:02:49
3756,renfe,MADRID,VALENCIA,2019-05-09 11:10:00,2019-05-09 13:25:00,2.25,INTERCITY,Turista,29.9,Promo,,{},2019-04-11 22:02:49
3757,renfe,MADRID,VALENCIA,2019-05-09 15:10:00,2019-05-09 16:52:00,1.7,AVE,Turista,39.45,Promo,,{},2019-04-11 22:02:49
3758,renfe,MADRID,VALENCIA,2019-05-09 11:55:00,2019-05-09 13:35:00,1.67,AVE,Turista,27.8,Promo,,{},2019-04-11 22:02:49
3759,renfe,MADRID,VALENCIA,2019-05-09 12:21:00,2019-05-09 19:04:00,6.72,REGIONAL,Turista,28.35,Adulto ida,,{},2019-04-11 22:02:49
3760,renfe,MADRID,VALENCIA,2019-05-09 12:21:00,2019-05-09 19:04:00,6.72,REGIONAL,Turista,28.35,Adulto ida,,{},2019-04-11 22:02:49
3761,renfe,MADRID,VALENCIA,2019-05-09 15:40:00,2019-05-09 17:22:00,1.7,AVE,Turista,57.75,Promo,,{},2019-04-11 22:02:49
3762,renfe,MADRID,VALENCIA,2019-05-09 12:40:00,2019-05-09 14:20:00,1.67,AVE,Turista,39.45,Promo,,{},2019-04-11 22:02:49
3763,renfe,MADRID,VALENCIA,2019-05-09 11:55:00,2019-05-09 13:35:00,1.67,AVE,Turista,27.8,Promo,,{},2019-04-11 22:02:49
3764,renfe,MADRID,VALENCIA,2019-05-09 14:10:00,2019-05-09 16:03:00,1.88,AVE,Turista,33.65,Promo,,{},2019-04-11 22:02:49
3765,renfe,MADRID,VALENCIA,2019-05-09 18:40:00,2019-05-09 20:20:00,1.67,AVE,Preferente,66.55,Promo,,{},2019-04-11 22:02:49
3766,renfe,MADRID,VALENCIA,2019-05-09 15:10:00,2019-05-09 16:52:00,1.7,AVE,Turista,39.45,Promo,,{},2019-04-11 22:02:49
3767,renfe,MADRID,VALENCIA,2019-05-09 14:10:00,2019-05-09 16:03:00,1.88,AVE,Turista,33.65,Promo,,{},2019-04-11 22:02:49
3768,renfe,MADRID,VALENCIA,2019-05-09 15:30:00,2019-05-09 22:31:00,7.02,AVE-MD,Turista con enlace,,Flexible,,{},2019-04-11 22:02:49
3769,renfe,MADRID,VALENCIA,2019-05-09 15:40:00,2019-05-09 17:22:00,1.7,AVE,Turista,57.75,Promo,,{},2019-04-11 22:02:49
3770,renfe,MADRID,VALENCIA,2019-05-09 16:05:00,2019-05-09 22:47:00,6.7,REGIONAL,Turista,28.35,Adulto ida,,{},2019-04-11 22:02:49
3771,renfe,MADRID,VALENCIA,2019-05-09 16:45:00,2019-05-09 18:50:00,2.08,ALVIA,Preferente,64.6,Promo,,{},2019-04-11 22:02:49
3772,renfe,MADRID,VALENCIA,2019-05-09 16:55:00,2019-05-09 21:58:00,5.05,AVE-LD,Turista con enlace,56.1,Flexible,,{},2019-04-11 22:02:49
3773,renfe,MADRID,VALENCIA,2019-05-09 17:40:00,2019-05-09 19:20:00,1.67,AVE,Turista,73.1,Flexible,,{},2019-04-11 22:02:49
